filename,width,height,class,xmin,ymin,xmax,ymax
28316.png,69,34,2,17,4,27,27
28316.png,69,34,3,26,6,35,29
28316.png,69,34,9,33,3,46,26
28317.png,81,35,1,27,4,38,29
28317.png,81,35,1,42,3,51,28
28318.png,294,135,2,97,45,134,114
28318.png,294,135,7,130,30,168,99
28318.png,294,135,8,156,16,194,85
28319.png,125,66,8,46,14,61,52
28319.png,125,66,4,59,14,73,52
28320.png,146,61,2,57,9,76,52
28320.png,146,61,6,75,8,94,51
28321.png,82,42,5,30,1,53,37
28322.png,53,21,1,18,1,23,19
28322.png,53,21,1,23,1,28,19
28322.png,53,21,4,30,1,36,19
28323.png,73,33,8,25,1,36,26
28323.png,73,33,9,38,1,47,26
28324.png,118,43,2,38,10,52,33
28324.png,118,43,7,52,8,66,31
28324.png,118,43,2,67,10,83,33
28325.png,29,13,5,11,1,17,12
28326.png,72,32,3,22,5,36,30
28326.png,72,32,1,37,3,47,28
28327.png,110,43,3,33,10,45,35
28327.png,110,43,6,48,10,62,35
28327.png,110,43,6,62,8,76,33
28328.png,86,41,8,33,6,49,36
28329.png,149,62,3,114,29,125,49
28329.png,149,62,3,124,31,135,51
28330.png,110,53,5,40,1,57,43
28330.png,110,53,1,62,1,75,43
28331.png,323,204,7,192,124,213,168
28331.png,323,204,7,209,123,231,167
28332.png,34,14,4,12,1,16,13
28332.png,34,14,7,16,1,21,13
28333.png,181,116,1,23,16,37,85
28333.png,181,116,3,47,23,72,92
28333.png,181,116,5,74,26,86,95
28334.png,91,61,9,44,8,57,52
28335.png,74,25,1,22,2,32,23
28335.png,74,25,1,32,1,41,22
28335.png,74,25,8,42,1,53,22
28336.png,48,24,3,22,6,29,20
28337.png,112,64,1,46,10,65,57
28338.png,127,60,4,54,15,71,50
28339.png,287,103,2,90,20,124,79
28339.png,287,103,3,126,20,160,79
28339.png,287,103,10,166,25,198,84
28340.png,133,66,1,54,11,64,48
28340.png,133,66,2,63,11,78,48
28341.png,102,39,2,27,1,45,34
28341.png,102,39,5,44,1,62,34
28341.png,102,39,1,61,1,77,34
28342.png,258,122,2,96,43,120,84
28342.png,258,122,10,122,44,146,85
28343.png,74,30,2,21,3,33,27
28343.png,74,30,5,33,3,43,27
28343.png,74,30,2,42,3,53,27
28344.png,109,55,2,42,8,63,47
28345.png,74,33,2,26,2,35,26
28345.png,74,33,9,34,5,47,29
28346.png,282,97,2,91,24,119,76
28346.png,282,97,6,116,21,140,73
28346.png,282,97,7,135,19,167,71
28347.png,136,62,5,48,12,67,51
28347.png,136,62,10,63,12,79,51
28347.png,136,62,4,74,9,88,48
28348.png,185,89,2,68,23,87,78
28348.png,185,89,3,85,19,102,74
28348.png,185,89,4,98,14,118,69
28349.png,183,89,1,71,34,86,69
28349.png,183,89,4,88,35,101,70
28349.png,183,89,1,100,37,117,72
28350.png,116,54,3,39,7,61,46
28350.png,116,54,1,64,8,78,47
28351.png,45,20,3,14,1,23,19
28351.png,45,20,3,22,1,31,19
28352.png,109,48,8,36,5,57,42
28352.png,109,48,9,54,7,78,44
28353.png,70,32,4,24,5,35,27
28353.png,70,32,1,38,4,45,26
28354.png,207,113,6,87,18,128,87
28355.png,351,201,6,144,39,204,159
28356.png,91,49,2,20,11,36,41
28356.png,91,49,6,37,7,49,37
28357.png,195,56,3,92,12,110,44
28357.png,195,56,9,111,10,129,42
28357.png,195,56,2,129,14,147,46
28358.png,257,113,4,81,10,132,104
28358.png,257,113,5,124,10,191,104
28359.png,233,86,4,67,35,95,77
28359.png,233,86,2,86,25,115,67
28359.png,233,86,7,108,32,132,74
28360.png,277,112,5,93,43,124,90
28360.png,277,112,7,125,34,153,81
28360.png,277,112,7,153,20,183,67
28361.png,97,48,3,37,5,59,42
28362.png,88,40,4,27,1,44,34
28362.png,88,40,7,42,1,56,34
28363.png,142,51,4,44,13,63,39
28363.png,142,51,8,66,13,81,39
28363.png,142,51,3,84,12,98,38
28364.png,120,60,6,49,15,60,47
28364.png,120,60,5,59,13,70,45
28365.png,67,32,1,21,6,32,28
28365.png,67,32,4,31,3,41,25
28366.png,86,41,6,33,5,43,34
28366.png,86,41,3,40,5,54,34
28367.png,41,15,3,11,1,20,14
28367.png,41,15,10,20,1,31,14
28368.png,71,31,1,25,1,33,30
28369.png,65,32,1,23,4,33,29
28369.png,65,32,9,30,2,42,27
28370.png,145,64,1,55,9,66,47
28370.png,145,64,1,64,9,72,47
28370.png,145,64,8,75,11,92,49
28371.png,208,103,3,86,19,104,72
28371.png,208,103,10,106,28,128,81
28372.png,73,26,2,17,1,34,26
28372.png,73,26,5,38,1,54,26
28373.png,51,22,7,18,5,26,19
28373.png,51,22,10,27,5,34,19
28374.png,83,34,6,27,4,45,32
28374.png,83,34,1,44,4,56,32
28375.png,201,84,6,73,17,107,66
28375.png,201,84,8,103,15,129,64
28376.png,193,118,5,84,15,124,100
28376.png,193,118,7,124,14,158,99
28377.png,123,57,4,36,7,59,49
28377.png,123,57,5,64,10,84,52
28378.png,235,96,2,85,37,106,73
28378.png,235,96,8,106,27,132,63
28378.png,235,96,5,132,25,151,61
28379.png,153,63,5,51,13,75,50
28379.png,153,63,10,77,13,105,50
28380.png,70,32,4,26,3,33,24
28380.png,70,32,7,33,5,44,26
28381.png,86,35,2,31,1,43,30
28381.png,86,35,8,43,1,58,30
28382.png,114,47,6,43,11,56,33
28382.png,114,47,7,55,12,63,34
28382.png,114,47,6,61,9,72,31
28383.png,242,120,3,83,18,114,80
28383.png,242,120,10,124,33,147,95
28384.png,48,22,7,18,4,24,20
28384.png,48,22,3,23,4,29,20
28385.png,191,96,6,79,23,110,75
28386.png,46,20,2,13,1,23,19
28386.png,46,20,6,24,1,32,19
28387.png,46,18,3,16,3,22,16
28387.png,46,18,7,28,2,34,15
28388.png,186,76,1,74,23,88,51
28388.png,186,76,10,85,23,100,51
28388.png,186,76,8,98,23,115,51
28389.png,137,64,1,54,31,59,50
28389.png,137,64,5,63,33,72,52
28389.png,137,64,3,77,35,86,54
28390.png,160,77,2,70,10,97,64
28391.png,167,90,4,64,57,77,75
28391.png,167,90,2,75,49,89,67
28391.png,167,90,6,87,44,97,62
28392.png,54,21,4,17,1,29,19
28392.png,54,21,1,30,1,37,19
28393.png,70,31,2,23,3,37,29
28393.png,70,31,2,36,1,48,27
28394.png,39,18,4,10,1,19,18
28394.png,39,18,7,16,1,27,18
28395.png,371,204,5,106,36,156,150
28395.png,371,204,1,153,40,177,154
28395.png,371,204,4,174,37,229,151
28396.png,149,61,1,42,5,61,44
28396.png,149,61,1,62,6,75,45
28396.png,149,61,4,75,7,98,46
28397.png,184,76,8,70,26,91,52
28397.png,184,76,8,90,24,110,50
28397.png,184,76,1,110,20,124,46
28398.png,151,71,7,53,29,78,58
28398.png,151,71,3,71,16,93,45
28399.png,163,72,1,50,21,68,57
28399.png,163,72,2,68,19,87,55
28399.png,163,72,2,85,20,106,56
28400.png,195,85,1,60,12,80,71
28400.png,195,85,2,83,12,107,71
28400.png,195,85,1,111,14,131,73
28401.png,98,55,1,36,8,55,51
28402.png,55,25,2,18,2,24,22
28402.png,55,25,6,25,2,32,22
28402.png,55,25,6,31,2,38,22
28403.png,107,42,3,38,4,50,30
28403.png,107,42,2,50,6,59,32
28403.png,107,42,4,60,6,69,32
28404.png,117,53,1,41,11,52,45
28404.png,117,53,3,50,10,61,44
28404.png,117,53,8,60,12,74,46
28405.png,134,87,4,9,12,36,72
28405.png,134,87,8,39,12,74,72
28406.png,103,48,4,35,8,52,40
28406.png,103,48,1,54,8,69,40
28407.png,98,39,2,27,4,44,33
28407.png,98,39,7,54,3,69,32
28408.png,303,134,7,99,52,131,118
28408.png,303,134,5,125,31,174,97
28408.png,303,134,8,173,12,208,78
28409.png,142,75,5,51,7,88,65
28410.png,164,78,2,64,37,76,61
28410.png,164,78,1,75,38,84,62
28410.png,164,78,4,84,41,93,65
28411.png,57,22,1,18,3,24,19
28411.png,57,22,10,23,1,31,17
28411.png,57,22,9,31,2,40,18
28412.png,175,82,1,60,20,78,67
28412.png,175,82,2,72,20,94,67
28412.png,175,82,3,91,14,116,61
28413.png,145,60,3,41,7,73,54
28413.png,145,60,9,71,4,101,51
28414.png,51,26,7,21,4,31,21
28415.png,58,20,1,18,1,21,14
28415.png,58,20,10,23,2,32,15
28415.png,58,20,10,32,2,43,15
28416.png,75,34,1,26,3,34,29
28416.png,75,34,6,34,4,50,30
28417.png,52,14,2,14,1,20,13
28417.png,52,14,10,20,1,28,13
28417.png,52,14,7,28,1,34,13
28417.png,52,14,9,35,1,42,13
28418.png,71,32,8,24,3,35,27
28418.png,71,32,8,36,2,46,26
28419.png,59,27,5,22,2,29,23
28419.png,59,27,3,29,3,39,24
28420.png,205,57,1,34,7,55,51
28420.png,205,57,10,55,6,68,50
28420.png,205,57,1,66,4,82,48
28420.png,205,57,3,81,4,101,48
28421.png,98,39,1,31,8,43,36
28421.png,98,39,1,43,7,53,35
28421.png,98,39,6,55,7,67,35
28422.png,60,27,7,19,5,32,25
28422.png,60,27,5,30,4,42,24
28423.png,91,40,1,27,10,39,33
28423.png,91,40,8,37,9,51,32
28423.png,91,40,9,49,7,66,30
28424.png,56,28,9,21,4,34,25
28425.png,102,44,1,29,6,42,39
28425.png,102,44,2,41,6,57,39
28425.png,102,44,5,55,7,72,40
28426.png,92,42,5,29,5,45,35
28426.png,92,42,4,47,6,59,36
28427.png,98,48,6,39,10,53,37
28427.png,98,48,7,50,9,61,36
28428.png,119,55,6,41,4,61,49
28428.png,119,55,9,59,6,81,51
28429.png,198,83,1,66,20,85,59
28429.png,198,83,3,85,13,112,52
28429.png,198,83,5,109,17,124,56
28430.png,231,111,6,99,24,130,89
28431.png,205,84,5,68,23,97,68
28431.png,205,84,5,89,18,114,63
28431.png,205,84,2,110,17,138,62
28432.png,54,14,4,25,3,34,15
28433.png,174,75,2,55,10,89,65
28433.png,174,75,8,88,11,120,66
28434.png,85,39,8,28,6,42,34
28434.png,85,39,7,42,7,56,35
28435.png,121,53,3,36,6,63,48
28435.png,121,53,3,58,5,87,47
28436.png,86,45,4,33,4,56,40
28437.png,151,74,1,62,15,77,55
28437.png,151,74,1,77,16,93,56
28438.png,121,50,1,47,14,58,39
28438.png,121,50,9,58,14,68,39
28438.png,121,50,1,68,16,77,41
28439.png,213,101,6,82,14,111,80
28439.png,213,101,1,109,11,137,77
28440.png,131,58,1,53,24,57,40
28440.png,131,58,5,62,21,70,37
28440.png,131,58,6,75,21,82,37
28441.png,317,96,4,195,20,217,55
28441.png,317,96,6,213,22,234,57
28442.png,78,38,2,26,7,40,35
28442.png,78,38,3,38,6,52,34
28443.png,72,34,3,32,9,39,26
28443.png,72,34,4,38,10,45,27
28444.png,239,117,9,109,27,130,90
28445.png,67,27,5,25,1,35,23
28445.png,67,27,1,36,1,43,23
28446.png,102,45,6,53,8,65,36
28447.png,151,75,3,49,7,75,63
28447.png,151,75,9,77,12,99,68
28448.png,95,41,3,27,1,44,34
28448.png,95,41,9,43,3,59,36
28449.png,126,57,5,44,9,65,40
28449.png,126,57,2,67,11,86,42
28450.png,155,55,8,54,18,68,44
28450.png,155,55,3,66,18,81,44
28450.png,155,55,3,80,15,95,41
28450.png,155,55,5,93,15,110,41
28451.png,92,42,5,27,1,50,35
28451.png,92,42,1,49,1,62,35
28452.png,49,20,7,18,1,24,15
28452.png,49,20,7,25,1,31,15
28453.png,185,83,2,72,20,93,65
28453.png,185,83,8,94,16,115,61
28454.png,186,71,5,56,12,82,60
28454.png,186,71,3,86,9,109,57
28454.png,186,71,7,109,11,126,59
28455.png,68,28,3,23,1,35,22
28455.png,68,28,1,35,3,44,24
28456.png,386,190,1,156,91,171,122
28456.png,386,190,1,167,90,177,121
28456.png,386,190,6,172,91,190,122
28457.png,96,49,6,38,17,49,35
28457.png,96,49,7,47,16,56,34
28458.png,127,54,1,50,13,63,40
28458.png,127,54,1,63,11,72,38
28459.png,135,49,3,48,17,58,40
28459.png,135,49,9,58,13,70,36
28459.png,135,49,4,70,13,81,36
28459.png,135,49,10,80,11,92,34
28460.png,146,73,4,53,8,77,59
28460.png,146,73,1,79,10,91,61
28461.png,64,33,8,25,3,38,26
28462.png,101,45,3,31,2,49,39
28462.png,101,45,3,50,3,70,40
28463.png,171,77,7,66,23,82,59
28463.png,171,77,2,83,21,97,57
28464.png,138,57,1,57,10,66,42
28464.png,138,57,3,64,16,74,48
28464.png,138,57,5,75,14,84,46
28465.png,74,31,6,25,5,37,24
28465.png,74,31,2,38,5,48,24
28466.png,58,28,2,20,4,29,24
28466.png,58,28,1,28,5,35,25
28467.png,234,134,1,43,40,59,77
28467.png,234,134,5,62,38,79,75
28467.png,234,134,5,78,34,91,71
28467.png,234,134,5,92,31,115,68
28468.png,97,44,1,30,8,40,36
28468.png,97,44,10,38,10,49,38
28468.png,97,44,8,49,9,61,37
28469.png,60,27,2,22,4,32,21
28469.png,60,27,1,32,3,38,20
28470.png,163,75,3,62,23,77,54
28470.png,163,75,5,72,21,86,52
28470.png,163,75,10,82,18,100,49
28471.png,180,71,9,70,13,90,54
28471.png,180,71,10,94,13,109,54
28472.png,165,75,1,58,16,79,61
28472.png,165,75,6,79,14,106,59
28473.png,115,50,2,47,13,54,38
28473.png,115,50,10,54,13,62,38
28473.png,115,50,2,62,16,72,41
28474.png,54,21,2,17,1,30,18
28474.png,54,21,3,29,1,39,18
28475.png,158,109,1,0,18,29,99
28475.png,158,109,10,32,17,76,98
28476.png,89,45,1,34,7,45,37
28476.png,89,45,4,44,8,57,38
28477.png,71,30,2,21,2,31,26
28477.png,71,30,7,31,2,40,26
28477.png,71,30,8,39,3,49,27
28478.png,108,46,1,31,6,42,38
28479.png,81,39,1,26,2,38,33
28479.png,81,39,3,37,3,53,34
28480.png,149,76,9,63,36,75,62
28480.png,149,76,4,75,37,88,63
28481.png,52,14,1,13,1,18,13
28481.png,52,14,3,19,1,26,13
28481.png,52,14,9,27,1,32,13
28481.png,52,14,10,32,1,39,13
28482.png,157,83,1,57,15,77,68
28482.png,157,83,5,75,15,104,68
28483.png,119,60,8,47,13,63,48
28483.png,119,60,1,59,13,72,48
28484.png,120,57,4,40,6,68,49
28484.png,120,57,1,67,6,82,49
28485.png,274,117,4,86,57,115,94
28485.png,274,117,8,111,46,137,83
28485.png,274,117,6,133,40,160,77
28486.png,53,26,4,18,1,26,24
28486.png,53,26,3,26,1,33,24
28487.png,44,20,7,17,2,23,15
28487.png,44,20,4,23,3,29,16
28488.png,98,56,9,39,7,65,55
28489.png,162,78,1,55,13,72,63
28489.png,162,78,8,75,16,102,66
28490.png,130,72,3,52,13,78,60
28491.png,119,76,4,10,23,24,53
28491.png,119,76,4,24,22,39,52
28491.png,119,76,8,38,23,54,53
28492.png,61,27,1,22,3,30,22
28492.png,61,27,3,30,2,39,21
28493.png,105,50,9,38,11,51,43
28493.png,105,50,6,55,8,69,40
28494.png,286,142,7,38,37,69,95
28494.png,286,142,8,73,53,94,111
28494.png,286,142,1,96,54,115,112
28495.png,84,34,3,26,2,38,29
28495.png,84,34,5,37,3,47,30
28495.png,84,34,3,48,3,58,30
28496.png,63,20,2,15,1,23,18
28496.png,63,20,7,23,1,31,18
28496.png,63,20,4,31,1,39,18
28496.png,63,20,2,40,1,47,18
28497.png,86,34,3,26,3,43,32
28497.png,86,34,8,43,2,61,31
28498.png,216,83,1,102,45,112,72
28498.png,216,83,1,115,40,124,67
28498.png,216,83,8,124,35,139,62
28498.png,216,83,4,139,31,147,58
28499.png,126,49,1,37,7,52,40
28499.png,126,49,4,51,9,69,42
28499.png,126,49,9,69,9,90,42
28500.png,74,34,2,26,3,38,32
28500.png,74,34,8,38,3,49,32
28501.png,106,46,5,32,4,50,38
28501.png,106,46,9,51,2,70,36
28502.png,121,69,5,49,9,76,64
28503.png,63,35,1,30,8,41,29
28503.png,63,35,4,40,9,53,30
28504.png,227,103,1,92,33,111,79
28504.png,227,103,7,113,31,136,77
28505.png,274,126,3,84,9,134,111
28505.png,274,126,5,131,16,182,118
28506.png,86,44,2,32,8,42,36
28506.png,86,44,4,42,9,51,37
28507.png,50,23,3,19,6,25,18
28507.png,50,23,10,25,6,31,18
28508.png,54,20,6,18,2,25,16
28508.png,54,20,8,25,2,32,16
28509.png,58,26,6,17,1,29,25
28509.png,58,26,2,30,1,39,25
28510.png,65,34,9,22,4,43,33
28511.png,54,26,1,22,7,25,21
28511.png,54,26,6,27,8,32,22
28512.png,61,20,4,15,1,22,18
28512.png,61,20,2,23,1,33,18
28512.png,61,20,8,34,1,45,18
28513.png,68,68,1,-1,21,10,58
28513.png,68,68,3,10,22,23,59
28514.png,92,42,4,29,4,46,37
28514.png,92,42,10,43,6,63,39
28515.png,102,44,2,37,8,54,38
28515.png,102,44,2,50,7,66,37
28516.png,40,14,2,12,1,21,14
28516.png,40,14,10,21,1,28,14
28517.png,91,47,9,33,6,47,43
28517.png,91,47,10,49,4,61,41
28518.png,73,35,1,25,6,34,33
28518.png,73,35,1,34,5,46,32
28519.png,154,73,6,56,14,81,64
28519.png,154,73,7,75,6,94,56
28520.png,100,50,3,36,10,48,39
28520.png,100,50,2,46,12,55,41
28520.png,100,50,8,55,14,64,43
28521.png,375,161,6,118,33,179,129
28521.png,375,161,10,191,25,259,121
28522.png,153,73,1,58,9,74,67
28522.png,153,73,2,71,5,96,63
28523.png,149,63,9,57,15,72,47
28523.png,149,63,4,69,15,86,47
28524.png,85,42,4,32,9,41,37
28524.png,85,42,2,42,6,51,34
28525.png,91,41,5,30,3,45,36
28525.png,91,41,2,45,2,57,35
28526.png,114,65,9,46,11,68,58
28527.png,96,41,6,25,1,51,39
28527.png,96,41,3,47,1,72,39
28528.png,74,34,1,25,3,32,30
28528.png,74,34,5,35,4,50,31
28529.png,105,59,1,41,6,63,53
28530.png,89,49,2,36,9,46,41
28530.png,89,49,7,44,7,53,39
28531.png,165,83,3,64,33,84,68
28531.png,165,83,1,83,31,95,66
28532.png,99,48,1,36,6,48,42
28532.png,99,48,1,48,6,57,42
28533.png,263,139,4,93,20,165,116
28534.png,98,47,1,35,13,44,40
28534.png,98,47,9,45,12,62,39
28535.png,122,58,3,52,18,61,38
28535.png,122,58,1,60,17,69,37
28536.png,218,106,2,72,13,97,69
28536.png,218,106,6,101,27,121,83
28536.png,218,106,1,125,34,145,90
28537.png,264,135,2,102,67,124,110
28537.png,264,135,2,120,65,144,108
28537.png,264,135,8,141,65,165,108
28538.png,157,69,1,57,12,72,53
28538.png,157,69,4,69,15,83,56
28538.png,157,69,5,82,14,100,55
28539.png,88,41,1,29,5,41,36
28539.png,88,41,6,41,4,56,35
28540.png,186,54,2,89,16,104,41
28540.png,186,54,9,98,14,113,39
28540.png,186,54,1,109,15,120,40
28541.png,98,46,1,33,2,45,41
28541.png,98,46,9,48,5,64,44
28542.png,69,34,4,26,2,36,31
28542.png,69,34,3,34,1,45,30
28543.png,139,67,6,47,5,70,61
28543.png,139,67,4,72,6,93,62
28544.png,71,39,1,29,5,43,33
28545.png,60,26,2,21,6,28,21
28545.png,60,26,1,28,7,32,22
28545.png,60,26,6,34,7,39,22
28546.png,55,24,4,21,3,34,18
28547.png,147,62,2,47,7,66,49
28547.png,147,62,10,67,9,83,51
28547.png,147,62,2,84,10,100,52
28548.png,257,104,3,92,34,109,67
28548.png,257,104,8,107,32,127,65
28548.png,257,104,10,126,26,145,59
28549.png,51,21,2,15,1,28,19
28549.png,51,21,3,27,1,36,19
28550.png,93,42,1,31,8,44,32
28550.png,93,42,7,45,5,57,29
28551.png,201,75,2,67,22,92,60
28551.png,201,75,5,92,17,118,55
28551.png,201,75,1,119,16,134,54
28552.png,98,40,6,34,5,50,32
28552.png,98,40,5,53,5,67,32
28553.png,230,100,2,109,34,122,68
28553.png,230,100,8,123,32,135,66
28553.png,230,100,6,135,28,147,62
28554.png,65,21,2,12,2,24,19
28554.png,65,21,7,22,2,32,19
28554.png,65,21,4,33,2,41,19
28554.png,65,21,7,40,2,51,19
28555.png,139,56,2,52,12,65,39
28555.png,139,56,3,63,14,75,41
28555.png,139,56,6,75,13,88,40
28556.png,102,47,3,37,10,51,34
28556.png,102,47,10,51,11,63,35
28557.png,70,38,3,29,6,40,32
28558.png,182,77,1,62,13,81,54
28558.png,182,77,5,80,17,101,58
28558.png,182,77,1,100,15,116,56
28559.png,205,79,3,80,22,93,49
28559.png,205,79,5,93,24,107,51
28559.png,205,79,6,105,22,118,49
28560.png,70,32,3,25,4,36,29
28561.png,125,61,1,42,7,55,52
28561.png,125,61,9,59,7,84,52
28562.png,83,40,1,27,4,36,31
28562.png,83,40,3,34,6,45,33
28562.png,83,40,10,37,6,53,33
28563.png,217,99,4,83,20,115,76
28563.png,217,99,1,114,27,135,83
28564.png,92,38,6,32,8,46,29
28564.png,92,38,8,48,8,61,29
28565.png,54,21,7,16,1,26,21
28565.png,54,21,2,27,1,38,21
28566.png,105,40,2,42,8,56,38
28566.png,105,40,7,59,7,68,37
28567.png,103,40,2,25,1,45,39
28567.png,103,40,8,44,1,60,39
28567.png,103,40,10,60,1,76,39
28568.png,111,53,1,44,9,51,36
28568.png,111,53,10,53,9,68,36
28569.png,184,107,6,71,3,114,97
28570.png,59,20,2,13,3,23,19
28570.png,59,20,6,22,3,31,19
28570.png,59,20,4,30,3,38,19
28570.png,59,20,9,36,1,46,17
28571.png,48,21,1,15,1,21,18
28571.png,48,21,6,20,2,27,19
28571.png,48,21,8,27,2,34,19
28572.png,81,37,5,26,4,42,34
28572.png,81,37,6,40,3,56,33
28573.png,120,59,8,42,17,58,49
28573.png,120,59,7,59,17,70,49
28574.png,135,66,1,57,18,65,44
28574.png,135,66,4,70,20,80,46
28575.png,159,80,1,65,27,79,65
28575.png,159,80,4,77,17,88,55
28575.png,159,80,4,87,22,102,60
28576.png,103,51,3,37,5,53,46
28576.png,103,51,5,53,6,66,47
28577.png,204,74,3,51,1,86,70
28577.png,204,74,9,85,1,119,70
28577.png,204,74,6,125,1,154,70
28578.png,84,35,1,24,3,39,34
28578.png,84,35,3,38,1,58,32
28579.png,111,63,1,47,8,62,52
28580.png,82,41,6,35,4,48,34
28581.png,76,28,2,21,1,37,27
28581.png,76,28,4,38,1,54,27
28582.png,103,45,2,35,7,42,38
28582.png,103,45,6,43,3,50,34
28582.png,103,45,6,51,5,60,36
28583.png,159,63,4,61,17,75,49
28583.png,159,63,6,75,13,90,45
28583.png,159,63,6,94,12,111,44
28584.png,75,28,3,21,3,33,26
28584.png,75,28,2,30,2,42,25
28584.png,75,28,6,42,1,56,24
28585.png,136,68,4,49,3,69,60
28585.png,136,68,6,69,5,96,62
28586.png,146,62,2,70,19,90,46
28587.png,61,27,6,22,2,30,22
28587.png,61,27,7,30,1,38,21
28588.png,48,21,2,21,4,30,18
28589.png,135,55,5,48,15,66,48
28589.png,135,55,10,66,12,89,45
28590.png,136,50,1,55,15,63,40
28590.png,136,50,4,62,12,73,37
28590.png,136,50,3,72,15,83,40
28591.png,82,35,1,33,9,41,26
28591.png,82,35,10,42,8,47,25
28592.png,156,75,2,54,10,77,63
28592.png,156,75,5,76,13,105,66
28593.png,118,62,1,47,15,56,33
28593.png,118,62,4,54,14,63,32
28593.png,118,62,1,62,16,70,34
28594.png,84,32,2,23,2,34,28
28594.png,84,32,5,34,2,48,28
28594.png,84,32,8,49,3,61,29
28595.png,97,41,2,34,7,45,33
28595.png,97,41,2,45,8,56,34
28595.png,97,41,1,56,8,64,34
28596.png,124,59,3,44,6,65,56
28596.png,124,59,9,61,5,83,55
28597.png,167,73,4,46,12,83,72
28597.png,167,73,8,80,1,115,61
28598.png,145,73,2,51,7,73,56
28598.png,145,73,2,74,17,94,66
28599.png,296,126,3,94,39,130,97
28599.png,296,126,5,129,34,163,92
28599.png,296,126,3,156,28,200,86
28600.png,74,32,1,27,5,32,20
28600.png,74,32,4,33,6,39,21
28600.png,74,32,1,41,5,48,20
28601.png,117,51,3,42,17,54,44
28601.png,117,51,5,54,11,64,38
28601.png,117,51,8,64,7,77,34
28602.png,98,53,4,36,3,61,47
28603.png,167,72,2,53,14,84,58
28603.png,167,72,2,85,14,115,58
28604.png,108,59,1,38,7,48,53
28604.png,108,59,1,46,6,54,52
28604.png,108,59,3,55,6,71,52
28605.png,77,33,3,26,5,38,27
28605.png,77,33,4,37,7,50,29
28606.png,129,56,4,39,5,66,51
28606.png,129,56,6,63,5,87,51
28607.png,85,45,3,34,6,52,37
28608.png,282,130,7,93,12,140,99
28608.png,282,130,3,149,25,198,112
28609.png,136,56,9,50,16,63,42
28609.png,136,56,8,64,17,76,43
28610.png,217,104,1,83,41,107,83
28610.png,217,104,4,98,32,122,74
28610.png,217,104,1,109,17,135,59
28611.png,284,113,3,101,26,132,93
28611.png,284,113,7,127,24,155,91
28611.png,284,113,8,158,21,186,88
28612.png,45,20,2,15,2,22,16
28612.png,45,20,5,21,3,28,17
28612.png,45,20,1,27,0,33,14
28613.png,142,65,2,52,13,72,50
28613.png,142,65,4,69,12,89,49
28614.png,75,28,2,22,3,35,26
28614.png,75,28,8,38,4,54,27
28615.png,164,77,4,58,8,83,58
28615.png,164,77,3,82,10,104,60
28616.png,195,77,3,58,11,82,60
28616.png,195,77,5,89,11,110,60
28616.png,195,77,2,110,13,136,62
28617.png,71,28,1,18,1,28,26
28617.png,71,28,7,26,1,41,26
28617.png,71,28,3,38,1,52,26
28618.png,121,54,5,35,1,56,49
28618.png,121,54,6,63,7,83,55
28619.png,108,60,5,44,12,60,46
28620.png,137,49,3,30,8,50,44
28620.png,137,49,2,49,8,70,44
28620.png,137,49,10,66,9,85,45
28620.png,137,49,3,84,5,103,41
28621.png,166,71,6,58,26,75,58
28621.png,166,71,1,78,18,85,50
28621.png,166,71,1,89,16,108,48
28622.png,48,23,3,19,4,24,19
28622.png,48,23,10,25,5,30,20
28623.png,241,107,1,83,44,101,90
28623.png,241,107,1,104,30,124,76
28623.png,241,107,6,127,18,151,64
28624.png,65,26,3,18,1,32,25
28624.png,65,26,4,30,1,45,25
28625.png,194,96,1,78,15,93,78
28625.png,194,96,7,99,18,123,81
28626.png,63,27,6,20,1,33,24
28626.png,63,27,2,32,1,46,24
28627.png,77,40,9,31,7,48,33
28628.png,111,55,2,37,6,57,50
28628.png,111,55,3,54,4,75,48
28629.png,221,133,1,95,14,120,99
28629.png,221,133,5,118,21,129,106
28629.png,221,133,9,133,33,153,118
28630.png,225,100,6,90,21,114,72
28630.png,225,100,1,116,26,129,77
28630.png,225,100,10,132,30,154,81
28631.png,97,42,4,32,11,42,32
28631.png,97,42,5,41,10,49,31
28631.png,97,42,10,50,11,60,32
28632.png,102,48,3,38,8,53,40
28632.png,102,48,7,54,7,66,39
28633.png,46,27,1,6,3,12,21
28633.png,46,27,3,9,4,19,22
28633.png,46,27,2,17,5,26,23
28634.png,63,29,1,22,9,26,26
28634.png,63,29,10,26,8,33,25
28634.png,63,29,2,34,9,40,26
28635.png,119,48,6,35,8,57,35
28635.png,119,48,4,57,10,74,37
28636.png,336,173,1,166,81,178,109
28636.png,336,173,10,176,83,195,111
28636.png,336,173,5,194,78,210,106
28637.png,152,68,4,60,14,78,52
28637.png,152,68,1,79,15,92,53
28638.png,98,41,2,28,5,43,36
28638.png,98,41,8,44,4,55,35
28638.png,98,41,9,56,3,67,34
28639.png,53,27,5,20,5,29,25
28639.png,53,27,7,27,6,35,26
28640.png,91,40,3,33,11,43,28
28640.png,91,40,6,44,11,53,28
28641.png,405,217,1,96,94,113,142
28641.png,405,217,5,111,85,123,133
28641.png,405,217,8,125,84,139,132
28641.png,405,217,1,139,87,160,135
28642.png,203,78,7,54,12,88,68
28642.png,203,78,7,88,10,122,66
28642.png,203,78,7,122,8,147,64
28643.png,142,77,3,53,10,89,70
